temp,humidity,rainfall,solar_radiation,soil_bdod,soil_cec,soil_cfvo,soil_clay,soil_sand,soil_silt,soil_nitrogen,soil_ocd,soil_ocs,soil_phh2o,soil_soc,soil_wv0010,previous_crop,previous_fertilizer,fertilizer_amount,cultivation_break,yield,yield_category
23.24,55.16,1075.2,17.83,150.4,19.66,9.84,177.8,646.3,277.7,191.2,65.2,37.4,7.62,24.84,18.67,wheat,NPK,217.5,0,6.67,High
22.45,71.8,883.0,24.61,122.0,29.12,1.19,176.5,421.7,157.3,75.8,67.9,45.8,5.83,13.52,22.26,soybean,urea,190.6,0,5.82,Medium
27.57,74.92,930.9,22.38,139.9,20.7,9.15,245.9,468.5,214.1,123.7,69.1,113.0,7.37,11.04,20.15,wheat,NPK,274.2,3,7.08,High
28.95,66.37,657.7,21.94,154.2,13.24,3.34,319.8,337.2,163.7,189.8,36.4,45.6,5.77,18.35,32.07,cotton,urea,169.4,1,5.66,Medium
26.83,66.72,695.1,17.02,156.4,25.23,5.64,181.6,483.4,326.6,70.2,81.9,104.5,7.31,19.31,23.78,maize,NPK,128.6,2,5.13,Medium
21.43,74.21,629.2,24.47,149.8,21.78,0.93,205.1,487.2,250.1,181.0,84.1,35.8,5.89,10.89,27.84,pulses,NPK,278.1,1,6.13,Medium
30.48,72.71,1109.5,18.9,135.4,24.08,11.63,280.6,359.4,204.3,160.9,50.9,87.8,5.78,7.71,21.2,maize,DAP,210.1,0,5.81,Medium
27.94,78.47,753.9,21.85,156.6,29.73,3.23,213.6,591.1,365.4,156.6,58.1,39.8,5.51,10.89,26.3,wheat,DAP,298.9,0,6.84,High
29.91,73.0,734.4,23.04,123.2,29.22,10.29,218.6,458.4,339.9,142.0,69.5,85.2,6.19,20.3,32.49,maize,none,198.2,0,5.5,Medium
27.56,66.37,1106.1,20.34,139.5,17.07,6.47,307.9,613.5,319.5,82.2,46.1,118.7,5.54,13.34,18.92,wheat,DAP,109.0,3,5.02,Medium
20.55,77.7,610.6,18.62,155.3,28.42,7.05,343.5,419.3,178.4,157.5,63.2,68.4,7.32,20.85,18.17,cotton,DAP,229.1,1,5.6,Medium
30.33,56.43,708.8,18.17,142.0,18.2,6.13,278.6,343.9,150.3,184.6,76.0,84.4,7.06,24.43,24.76,maize,urea,124.2,0,5.07,Medium
29.56,81.83,761.0,22.46,141.8,12.8,0.7,325.4,345.4,334.0,114.7,38.4,103.9,7.07,25.65,29.76,pulses,NPK,125.8,1,6.63,High
22.55,84.04,970.6,20.77,142.6,26.14,6.98,273.4,347.8,293.5,99.4,27.7,103.8,6.45,10.76,25.97,wheat,NPK,204.5,0,5.34,Medium
30.09,66.61,747.5,21.76,150.2,13.97,1.35,242.3,448.3,264.7,112.2,76.0,88.6,7.31,25.85,19.02,wheat,NPK,262.2,3,8.16,High
25.0,79.64,551.6,20.6,149.5,29.53,7.88,292.0,375.8,346.3,98.5,53.7,36.5,7.53,24.83,19.04,cotton,none,108.0,3,5.31,Medium
27.88,81.9,902.3,19.18,122.6,12.98,0.34,252.6,624.8,246.4,69.1,41.3,121.3,6.11,16.4,21.94,soybean,NPK,258.6,2,6.64,High
29.48,81.12,510.6,17.88,157.4,23.19,2.82,191.7,533.5,185.0,112.6,27.1,102.0,6.99,13.62,29.02,maize,NPK,215.9,3,5.78,Medium
25.62,81.09,879.0,20.42,146.6,14.1,4.8,321.1,343.5,268.9,193.3,71.3,77.6,5.62,7.94,24.75,maize,DAP,245.9,1,5.84,Medium
20.93,67.77,1018.9,17.26,126.6,27.48,6.19,243.0,333.1,226.4,132.0,35.1,43.1,7.78,10.72,22.91,soybean,NPK,280.1,3,6.56,High
25.37,65.72,709.0,21.79,143.4,20.84,11.07,330.7,293.6,235.1,155.2,34.1,82.9,6.84,22.54,35.41,maize,urea,222.9,0,5.83,Medium
31.5,73.79,748.0,18.45,128.2,15.57,5.23,182.4,311.9,345.4,143.7,63.9,107.7,7.13,17.66,29.56,cotton,NPK,211.6,2,6.59,High
31.71,80.5,912.4,21.0,120.3,20.53,10.07,181.7,434.8,191.8,214.8,65.7,60.1,7.45,15.57,36.61,cotton,DAP,212.9,0,7.59,High
26.75,62.96,1000.9,19.27,134.4,18.78,10.85,238.1,516.8,336.1,96.5,29.9,120.8,7.3,23.8,26.41,maize,urea,107.6,2,5.02,Medium
30.7,84.87,1195.9,24.15,145.2,28.89,7.21,240.9,584.5,387.5,142.3,73.6,63.0,5.71,20.29,18.64,wheat,NPK,151.5,1,6.4,Medium
23.93,63.94,668.5,23.84,136.6,31.03,8.66,308.0,608.2,174.2,111.3,64.1,59.8,7.62,23.35,30.93,cotton,DAP,213.0,0,6.26,Medium
24.19,70.79,1148.7,19.57,135.8,25.63,3.7,367.4,519.3,316.7,116.0,65.1,114.3,6.29,11.18,22.1,soybean,urea,212.8,0,5.83,Medium
21.34,73.84,1119.6,20.79,151.1,13.07,6.25,372.7,345.9,294.8,156.6,58.1,62.3,7.74,22.09,19.99,pulses,urea,214.0,1,6.86,High
29.78,74.51,734.3,22.13,135.3,29.28,1.63,278.5,487.0,174.0,200.9,80.8,48.0,7.22,25.13,26.93,soybean,urea,147.5,1,6.96,High
27.03,82.01,985.9,22.85,133.8,24.1,6.14,314.1,450.9,248.5,208.3,82.2,42.7,7.65,8.77,36.31,wheat,organic,187.4,1,7.16,High
30.82,83.47,1073.7,20.17,137.9,27.4,11.1,229.3,360.1,359.5,92.2,82.0,103.8,6.4,22.52,27.41,maize,organic,186.9,0,6.32,Medium
27.18,60.37,820.4,18.52,134.5,26.19,8.68,333.9,561.6,185.6,112.9,81.6,80.6,6.98,16.53,22.44,pulses,urea,221.8,0,5.35,Medium
29.26,80.74,1181.5,18.02,123.4,15.6,9.22,274.4,523.7,170.2,132.7,69.0,59.8,5.51,11.25,32.23,maize,organic,204.4,0,5.11,Medium
25.99,63.6,656.6,21.17,147.5,28.46,5.52,329.5,516.3,390.0,115.9,36.8,58.4,7.74,7.73,22.56,pulses,urea,150.2,0,5.72,Medium
28.64,63.83,764.3,18.96,137.0,13.06,10.72,274.2,533.6,346.8,205.1,56.5,43.1,6.97,10.34,27.62,maize,organic,199.2,2,5.43,Medium
30.06,83.0,644.5,24.15,127.7,20.0,5.06,364.0,567.3,368.7,203.3,55.8,42.3,5.78,9.4,27.32,soybean,urea,133.2,2,6.16,Medium
27.98,62.91,729.4,22.39,135.4,27.18,9.28,348.5,556.4,327.6,209.6,34.4,41.6,7.57,26.54,28.34,wheat,organic,265.7,0,7.3,High
26.81,58.35,918.8,21.14,148.9,31.19,6.39,186.6,503.2,206.3,154.6,47.3,74.3,5.75,17.91,21.47,maize,urea,259.9,2,6.07,Medium
25.89,58.28,545.1,17.55,149.9,16.23,6.67,189.2,518.1,366.6,121.0,29.2,61.9,6.85,12.18,29.07,pulses,none,154.3,1,4.24,Medium
27.15,59.52,1114.4,22.74,128.1,15.05,5.23,283.1,300.5,280.5,199.0,54.7,60.9,6.01,13.6,23.04,maize,organic,107.8,0,5.08,Medium
24.87,74.45,604.1,21.54,137.9,14.05,5.19,206.2,430.7,278.9,78.3,44.5,114.7,6.12,13.89,20.07,soybean,NPK,267.6,0,4.86,Medium
28.6,66.53,1026.2,18.32,143.2,18.7,5.22,251.4,386.7,372.8,83.5,67.7,88.6,7.67,19.51,30.14,maize,urea,205.0,3,6.25,Medium
21.98,59.67,744.3,24.74,140.2,28.65,3.21,158.2,624.9,224.9,62.1,54.7,39.7,6.12,19.85,26.3,wheat,organic,180.3,0,4.57,Medium
24.74,57.49,688.3,19.47,147.0,21.39,5.69,226.5,347.3,275.5,93.5,70.4,96.9,7.23,14.4,25.25,cotton,DAP,192.1,0,4.17,Medium
20.78,70.75,864.6,21.33,150.1,28.97,5.69,198.2,617.2,221.5,108.7,59.1,70.6,6.33,21.38,20.51,soybean,DAP,138.2,0,5.5,Medium
22.84,71.94,950.0,24.9,148.4,23.88,11.97,221.2,550.8,371.3,162.3,27.7,109.0,6.62,11.23,24.4,soybean,DAP,180.3,2,5.82,Medium
21.91,69.42,825.0,19.97,132.3,15.48,2.71,267.8,423.5,175.8,87.2,43.7,69.0,6.46,22.23,26.76,maize,none,187.1,1,3.93,Low
20.1,62.95,962.2,24.27,139.2,24.27,11.69,366.2,324.8,275.1,210.8,39.9,124.4,7.79,24.0,32.26,maize,organic,156.8,0,6.72,High
23.1,73.19,827.6,18.56,131.8,27.78,8.98,369.4,616.4,284.0,87.5,37.8,43.3,7.19,17.49,26.65,soybean,NPK,164.5,0,4.92,Medium
22.8,80.39,808.3,20.63,120.4,27.59,11.64,168.5,593.5,290.8,161.8,83.2,90.2,5.6,17.46,37.99,wheat,DAP,286.5,2,6.31,Medium
22.51,77.02,575.5,21.61,130.0,23.68,0.64,245.6,347.8,351.5,218.0,61.8,94.8,7.09,27.58,36.83,cotton,organic,294.2,0,6.94,High
21.51,70.44,586.4,21.27,120.8,22.61,8.44,368.2,378.1,258.2,112.0,61.7,86.0,7.01,26.25,34.29,wheat,urea,167.6,0,4.78,Medium
20.15,83.87,993.6,21.62,123.3,27.93,8.45,361.0,610.9,316.9,87.3,75.1,85.9,6.35,13.78,31.45,maize,DAP,171.1,1,4.56,Medium
31.24,67.78,1165.9,22.35,128.9,15.02,1.86,365.1,558.0,279.6,171.7,60.9,119.3,6.25,21.1,20.34,pulses,NPK,242.0,0,7.5,High
23.54,60.06,859.1,23.19,129.4,21.46,4.51,252.2,587.0,286.8,77.5,61.4,51.8,6.44,12.6,37.39,maize,NPK,103.4,0,4.2,Medium
30.99,61.19,753.1,19.65,154.2,22.2,6.76,293.6,572.8,215.2,157.1,66.2,79.6,6.32,19.52,33.99,cotton,NPK,170.9,0,5.72,Medium
26.94,55.62,1119.7,19.92,132.0,25.62,3.2,155.5,316.2,191.0,74.8,50.9,77.5,6.07,8.27,37.44,maize,NPK,229.6,1,4.96,Medium
27.6,67.21,999.3,22.56,152.0,22.07,11.22,265.3,328.4,380.3,121.7,67.0,57.7,6.29,13.05,31.64,pulses,urea,281.6,2,6.99,High
28.28,68.04,529.9,17.94,136.3,27.32,9.8,275.4,298.2,310.3,207.7,55.0,102.8,7.12,15.93,36.9,wheat,NPK,162.8,0,5.9,Medium
20.28,61.69,911.3,24.26,147.6,16.94,1.83,307.9,372.0,240.9,60.1,79.9,102.2,5.66,18.54,33.14,maize,organic,163.5,2,4.41,Medium
27.33,63.75,1046.2,17.02,142.7,24.46,5.6,236.4,441.6,298.7,61.6,60.4,98.8,6.73,13.14,31.54,maize,none,264.6,0,4.26,Medium
21.8,80.32,1162.2,23.43,127.6,23.25,7.41,364.5,571.6,217.5,60.0,59.6,91.3,6.8,12.68,37.83,maize,NPK,257.0,0,5.54,Medium
31.9,80.39,1147.5,19.16,141.6,25.52,11.9,270.2,605.2,330.5,102.8,66.4,52.8,5.91,23.31,29.74,soybean,none,101.2,1,6.19,Medium
24.67,60.55,763.3,19.07,127.6,23.54,0.7,215.2,548.6,213.6,194.5,75.5,52.2,6.73,14.3,18.25,wheat,NPK,103.6,1,5.38,Medium
29.46,56.16,1045.4,23.86,127.5,13.96,10.45,161.6,483.1,355.9,95.5,47.6,85.1,5.88,10.79,26.31,soybean,DAP,191.4,0,5.62,Medium
31.98,83.47,589.8,17.75,131.7,18.53,5.73,225.9,566.7,394.8,85.8,83.4,42.4,6.4,26.74,37.38,maize,urea,198.1,1,5.56,Medium
23.37,58.78,724.3,22.23,149.2,22.08,6.84,364.5,592.9,382.6,68.1,63.2,43.1,6.3,23.74,35.61,wheat,organic,135.5,0,5.42,Medium
31.88,75.73,692.7,23.66,137.3,18.84,3.47,155.6,487.4,349.7,89.9,76.6,83.3,6.13,23.48,20.83,soybean,NPK,218.6,1,6.85,High
30.0,61.88,879.1,21.73,141.1,21.87,10.83,243.7,594.8,342.0,103.8,63.9,59.7,6.76,7.01,20.62,cotton,none,212.4,1,5.62,Medium
22.52,72.8,1120.5,24.61,123.1,20.14,1.94,163.8,481.0,392.8,104.6,34.1,72.9,7.66,9.15,26.53,fallow,DAP,294.1,0,6.43,Medium
20.23,73.42,1167.4,21.3,140.8,17.65,9.31,155.7,520.2,263.3,218.0,59.8,111.7,7.02,13.6,29.87,wheat,NPK,111.3,0,5.77,Medium
27.18,64.87,558.9,21.4,139.3,28.09,9.62,199.4,631.3,259.5,83.8,50.1,77.8,7.37,27.77,34.65,soybean,NPK,245.3,1,6.18,Medium
24.44,77.44,757.5,22.86,148.7,26.02,6.25,231.3,460.3,280.8,103.8,52.8,46.8,6.61,11.29,36.93,soybean,urea,214.5,1,5.77,Medium
26.92,70.48,986.5,19.1,141.4,13.95,11.37,154.1,314.6,238.8,99.5,49.3,89.8,5.87,8.22,25.33,maize,urea,100.7,1,4.7,Medium
22.79,76.69,1028.5,23.81,125.4,29.49,9.53,295.8,645.2,381.8,69.5,63.9,100.1,6.28,10.58,37.27,soybean,none,173.1,0,5.13,Medium
25.98,72.93,905.2,17.38,149.5,13.79,8.31,304.7,550.6,281.3,68.3,44.1,75.2,6.15,19.22,31.22,maize,NPK,271.9,0,5.37,Medium
20.03,66.29,584.1,24.09,125.5,13.55,10.32,226.9,315.9,238.8,72.3,71.3,44.4,6.86,23.12,20.98,soybean,NPK,153.5,2,5.35,Medium
26.96,67.53,1156.3,18.85,149.1,27.67,10.1,345.6,475.1,295.3,114.0,66.4,94.1,6.78,27.3,19.86,maize,none,284.1,0,6.84,High
26.43,80.14,953.2,21.44,133.7,13.22,4.88,317.0,299.4,362.8,130.4,79.7,95.5,6.14,11.25,35.22,soybean,organic,138.9,1,6.15,Medium
30.45,63.81,642.0,20.22,146.1,15.72,3.29,265.6,399.0,345.3,205.6,34.6,118.1,6.2,6.12,35.94,soybean,NPK,212.7,2,5.89,Medium
21.49,82.48,662.8,23.51,127.9,20.05,9.24,278.8,410.7,384.0,104.7,60.1,39.9,7.06,17.26,31.17,wheat,NPK,155.8,0,5.02,Medium
24.18,64.69,822.1,18.79,145.8,28.18,6.59,156.3,585.0,378.8,202.1,37.8,63.1,6.8,16.89,29.9,fallow,organic,197.0,0,6.55,High
24.27,84.68,672.4,20.26,132.8,17.52,1.71,223.7,496.5,270.2,95.4,84.4,77.2,7.1,8.47,37.9,soybean,organic,292.5,1,5.64,Medium
24.83,76.8,729.2,21.96,143.5,21.99,9.43,266.1,463.8,277.1,121.5,75.2,64.4,6.98,11.55,19.13,maize,DAP,286.3,2,6.05,Medium
21.9,70.43,509.4,18.3,148.1,30.64,6.72,198.3,579.0,179.3,193.0,34.6,88.6,6.05,14.68,32.89,maize,NPK,250.6,0,5.59,Medium
30.17,64.53,1118.9,21.24,136.2,18.46,11.98,359.1,326.7,174.7,114.4,61.7,71.3,7.35,24.74,32.56,wheat,NPK,194.0,2,6.88,High
27.21,58.26,660.0,18.25,133.6,21.12,5.81,168.1,462.9,277.8,144.6,58.5,96.1,7.55,15.56,31.57,maize,DAP,183.2,0,4.42,Medium
24.19,61.3,585.3,23.9,124.6,17.44,7.79,261.8,408.8,365.7,116.4,76.7,102.2,6.0,27.78,29.68,wheat,organic,283.2,2,6.63,High
27.65,81.64,992.0,23.13,151.4,29.55,1.18,292.0,371.9,307.3,139.7,55.5,108.8,5.65,6.23,32.63,maize,urea,192.6,1,5.78,Medium
24.97,69.47,702.3,22.81,157.3,31.45,10.48,304.6,639.4,226.7,121.1,52.2,98.7,6.94,21.27,27.4,soybean,none,103.1,1,5.22,Medium
25.72,60.07,1029.1,22.26,152.1,22.09,8.09,324.5,505.7,219.8,95.5,61.5,68.8,7.73,15.75,23.5,maize,DAP,161.7,0,5.05,Medium
31.01,55.64,714.2,24.24,130.7,30.14,4.23,257.2,485.5,179.6,174.2,46.8,45.5,6.77,25.68,20.08,cotton,organic,101.7,0,6.36,Medium
29.14,58.29,954.4,23.28,145.3,20.69,10.74,319.4,425.9,188.4,107.4,54.7,106.9,7.12,18.34,21.63,wheat,DAP,214.9,1,5.71,Medium
23.09,80.85,726.1,21.45,137.8,23.58,8.48,230.5,460.3,235.6,64.6,36.3,40.7,7.65,25.98,21.55,pulses,urea,256.5,0,4.97,Medium
21.13,62.73,1172.9,19.66,154.8,30.78,0.84,165.1,639.6,235.8,160.9,81.7,41.1,5.56,10.56,36.56,wheat,NPK,154.0,2,5.38,Medium
23.55,78.77,685.5,18.23,130.4,15.64,2.88,291.9,282.4,264.3,117.5,69.1,75.4,6.73,12.61,21.18,wheat,urea,298.0,0,5.74,Medium
27.57,84.46,582.1,21.28,134.1,28.76,5.46,219.5,321.2,297.4,102.4,43.0,106.5,6.79,9.58,19.76,wheat,none,227.7,1,5.23,Medium
28.76,66.87,672.8,23.76,135.0,21.76,3.79,189.3,471.1,179.8,95.0,76.2,65.4,6.19,15.57,27.27,maize,organic,103.4,0,3.85,Low
26.96,71.47,1142.1,23.98,156.6,28.38,0.37,220.5,389.6,367.7,215.4,44.4,76.7,5.84,13.1,28.81,soybean,NPK,149.0,1,6.96,High
29.36,63.32,1163.8,24.55,127.6,24.2,3.68,324.5,486.0,307.3,60.4,78.6,104.3,5.78,15.6,30.44,wheat,NPK,265.4,0,7.06,High
27.23,55.03,580.4,19.01,127.6,15.93,1.06,171.4,450.9,305.0,137.1,69.3,91.4,7.0,23.48,23.28,maize,NPK,274.0,1,5.71,Medium
24.74,57.49,1065.9,17.5,138.3,16.57,7.9,158.3,430.1,399.3,213.9,35.1,47.1,5.86,10.08,20.75,maize,NPK,280.0,1,6.0,Medium
30.39,65.05,1062.4,24.17,122.4,15.78,2.98,248.7,546.6,233.4,117.7,77.5,85.7,6.23,21.74,22.02,wheat,NPK,263.1,0,6.45,Medium
21.32,81.36,514.1,22.91,152.8,27.93,5.1,181.4,301.9,230.3,185.9,50.6,116.0,7.62,12.2,18.9,maize,organic,266.1,0,5.86,Medium
23.07,80.19,1001.5,23.03,134.7,19.2,10.25,369.6,407.9,262.2,170.9,48.2,51.1,6.29,26.49,28.9,maize,urea,116.1,0,5.44,Medium
22.3,71.23,626.3,23.53,124.0,16.69,6.5,211.1,322.7,347.1,66.7,51.2,100.5,5.91,16.93,32.92,cotton,urea,137.6,0,4.69,Medium
21.14,73.11,671.1,21.02,128.3,22.19,3.97,219.3,415.2,257.3,124.1,59.6,65.2,6.98,24.33,37.49,pulses,organic,236.2,1,6.18,Medium
27.99,69.21,899.8,19.5,127.7,19.0,6.18,242.5,579.1,278.5,156.4,80.6,76.9,6.72,18.07,33.26,cotton,organic,208.0,0,6.3,Medium
21.84,63.65,854.4,24.51,143.7,14.53,9.06,170.6,427.6,275.9,142.5,34.0,49.6,6.74,8.06,22.73,pulses,NPK,273.4,1,6.48,Medium
31.18,75.08,1149.9,20.93,133.4,23.22,2.9,327.8,464.0,211.0,93.3,83.5,112.2,6.33,23.77,37.13,wheat,urea,176.3,0,6.83,High
22.32,70.3,812.6,21.43,127.5,30.96,5.33,243.1,567.7,398.6,75.9,51.8,65.4,6.7,22.3,27.82,maize,NPK,103.9,0,3.81,Low
29.85,56.07,755.7,18.21,146.4,29.65,8.11,171.9,542.5,165.0,172.9,35.6,93.8,7.31,22.1,26.23,maize,DAP,215.8,0,5.42,Medium
25.81,59.21,651.4,17.69,125.0,28.25,7.67,218.2,423.7,184.3,68.2,54.3,48.2,7.1,12.3,32.14,soybean,none,167.8,1,3.62,Low
22.39,65.71,599.0,20.25,156.4,12.7,5.73,341.4,373.5,337.3,176.9,79.1,118.8,7.66,10.57,29.0,soybean,NPK,184.0,1,5.71,Medium
31.68,62.6,1079.8,18.68,130.7,14.5,6.49,238.7,524.0,306.2,133.7,34.0,75.1,6.83,17.81,26.69,wheat,NPK,164.2,1,6.86,High
29.32,56.85,1195.0,17.22,134.3,30.28,2.12,336.6,282.5,302.3,182.0,37.1,70.9,5.94,7.92,22.81,maize,DAP,179.1,1,4.37,Medium
28.6,64.89,1199.6,19.64,136.8,13.41,2.9,204.9,461.9,385.8,141.7,35.3,111.0,6.08,24.98,28.19,cotton,urea,169.8,1,6.63,High
28.03,60.79,1128.2,17.42,132.4,13.85,9.6,218.6,449.9,318.6,111.7,52.1,36.5,5.55,15.27,29.72,cotton,none,176.8,0,4.74,Medium
29.64,83.26,1004.9,22.88,153.2,23.62,10.19,353.0,339.6,198.6,179.5,53.7,90.1,7.56,19.98,19.83,maize,urea,298.2,0,7.65,High
27.53,62.86,1070.7,20.2,144.9,15.73,1.94,371.1,356.0,187.7,131.1,36.1,103.3,7.36,19.96,25.88,maize,NPK,248.5,0,6.63,High
24.74,83.77,569.1,23.97,143.4,14.36,6.0,356.3,415.2,281.6,169.9,50.2,54.0,6.48,6.18,35.89,maize,none,105.4,0,4.54,Medium
26.62,59.58,884.3,22.99,133.4,19.85,0.79,232.7,397.7,391.6,73.6,70.8,86.6,6.06,11.74,25.44,wheat,organic,144.9,1,4.77,Medium
28.83,78.34,1008.9,18.16,146.6,16.07,0.29,268.9,559.8,377.0,69.2,59.5,46.8,5.89,12.86,33.01,soybean,none,132.6,0,4.56,Medium
28.08,58.42,723.4,17.16,143.3,23.36,3.79,204.4,293.2,287.8,180.8,62.8,46.7,5.55,12.14,28.28,wheat,NPK,292.6,0,5.47,Medium
29.0,56.86,754.3,17.77,135.1,29.47,2.1,219.2,487.5,285.0,116.0,82.5,104.8,7.49,22.29,26.42,soybean,none,173.5,0,5.49,Medium
21.36,73.59,909.7,23.83,132.1,22.23,1.44,224.3,550.3,384.8,162.3,42.5,110.0,6.35,13.14,35.71,soybean,urea,210.1,0,5.75,Medium
30.76,83.2,824.1,22.44,140.2,17.61,8.21,268.9,471.9,369.5,190.1,34.0,42.7,5.87,14.04,33.28,maize,NPK,128.7,0,5.86,Medium
24.01,74.78,558.9,18.57,147.1,20.6,7.73,170.4,363.6,244.5,122.0,51.0,70.4,7.72,22.74,29.79,soybean,DAP,133.9,0,5.07,Medium
27.61,74.66,1199.0,24.23,130.8,31.4,4.64,378.8,520.0,308.4,104.1,56.3,61.3,7.21,21.76,25.74,cotton,NPK,279.1,2,7.67,High
29.16,55.43,738.2,24.16,144.5,12.95,6.53,155.8,536.2,230.5,203.6,62.4,118.0,5.84,16.34,29.68,fallow,urea,287.9,1,7.93,High
27.57,59.96,1041.6,17.49,129.6,25.4,10.74,198.5,635.8,332.5,140.2,28.2,110.5,5.82,25.72,31.34,maize,NPK,103.0,0,5.05,Medium
22.96,83.84,959.8,19.98,149.7,27.24,4.37,265.2,425.0,330.3,213.1,59.4,43.3,6.05,12.6,36.09,maize,DAP,109.5,0,5.2,Medium
20.95,61.29,506.8,21.67,142.4,12.48,0.47,308.2,307.7,248.4,196.1,76.1,53.4,7.43,16.63,34.58,wheat,none,137.1,0,5.03,Medium
27.05,72.57,918.9,22.2,155.0,17.68,0.46,230.7,495.4,266.7,84.1,42.3,49.0,7.7,25.34,26.06,maize,NPK,101.9,2,4.9,Medium
20.76,74.2,542.6,18.63,156.8,25.29,7.17,277.7,449.8,376.7,152.6,57.2,101.5,7.7,22.72,26.84,fallow,urea,205.3,1,5.3,Medium
31.3,68.32,743.0,19.67,156.7,17.54,4.67,339.3,555.6,315.2,135.3,49.4,49.9,7.47,12.78,30.11,wheat,NPK,275.7,0,6.46,Medium
26.02,56.37,924.3,23.98,124.0,23.51,2.4,325.3,483.6,296.7,106.1,50.7,80.9,7.69,7.22,32.61,maize,NPK,252.5,1,5.73,Medium
28.68,71.6,1035.3,24.81,137.1,14.5,2.85,151.2,395.9,305.2,77.0,55.2,44.0,6.71,14.32,24.01,cotton,organic,246.7,1,6.16,Medium
30.68,78.4,832.0,18.43,155.2,29.53,1.79,231.5,611.0,279.7,79.0,55.4,86.8,6.51,20.59,28.21,maize,NPK,240.1,2,5.82,Medium
30.62,69.58,1156.5,20.72,137.8,22.43,8.06,363.7,509.5,299.4,180.1,75.4,124.2,5.86,10.14,30.68,fallow,urea,276.9,1,7.81,High
22.9,82.22,768.7,20.78,155.9,30.95,1.97,241.0,609.3,235.9,167.0,45.1,114.1,5.52,18.84,34.78,soybean,NPK,115.6,0,5.08,Medium
23.41,60.82,1002.6,20.44,144.8,20.66,11.78,347.0,451.6,300.9,155.4,64.1,49.5,6.21,12.51,21.39,maize,urea,119.4,2,4.66,Medium
26.77,78.54,1088.2,21.23,135.5,21.26,3.1,375.5,605.7,248.0,152.3,67.8,35.9,5.66,25.44,32.54,wheat,none,108.0,0,5.75,Medium
21.55,56.66,912.0,23.75,129.8,19.48,0.59,373.3,644.6,370.3,158.6,46.3,123.1,6.37,8.44,28.93,wheat,DAP,222.2,2,5.7,Medium
26.46,75.97,1155.3,20.17,134.6,22.94,10.02,215.9,616.1,376.6,111.0,66.3,47.3,7.36,12.2,28.27,soybean,DAP,292.0,0,6.06,Medium
28.01,69.68,837.5,23.13,129.9,24.97,10.64,208.8,649.5,153.0,108.3,39.6,55.8,5.87,6.44,34.06,wheat,NPK,265.0,1,5.39,Medium
26.49,59.16,641.8,22.88,149.0,26.59,2.62,373.9,332.8,279.3,143.1,28.9,123.9,6.74,12.77,33.5,wheat,DAP,283.9,0,6.44,Medium
30.26,82.46,560.3,23.73,132.3,28.31,1.96,285.4,393.0,155.3,122.8,81.9,51.4,6.43,9.09,27.98,soybean,urea,213.4,1,5.87,Medium
22.52,70.68,603.1,21.15,136.3,22.15,11.1,322.0,364.3,338.5,137.4,67.7,114.8,7.01,10.43,23.87,wheat,urea,102.2,2,5.56,Medium
25.4,59.95,616.7,20.46,150.0,18.8,0.75,366.4,466.0,318.1,157.4,33.9,113.5,7.74,7.9,36.19,wheat,NPK,125.3,2,5.83,Medium
23.64,82.66,638.1,23.93,140.4,19.89,9.21,223.9,529.9,377.8,175.4,61.8,89.4,7.71,24.47,21.26,soybean,DAP,208.3,1,6.46,Medium
20.95,66.6,942.2,18.2,152.2,22.97,5.15,179.2,588.4,174.7,171.6,43.7,85.2,7.05,11.03,29.98,soybean,DAP,299.6,1,6.99,High
22.44,83.38,860.0,21.63,139.9,31.54,0.87,331.2,617.7,346.7,104.9,69.3,105.0,6.05,11.06,27.1,maize,NPK,196.1,0,5.1,Medium
23.64,60.92,987.7,23.67,120.5,12.52,8.76,287.5,543.1,372.3,85.4,35.7,107.4,7.09,11.09,35.83,pulses,organic,176.4,0,5.46,Medium
24.16,66.08,630.6,18.03,156.7,29.38,7.65,157.1,646.4,333.6,86.4,36.6,79.7,5.71,26.85,23.52,maize,urea,272.9,1,5.14,Medium
26.86,70.81,707.9,23.81,157.1,24.72,0.96,246.2,340.5,169.3,205.3,54.4,111.2,7.28,8.23,26.15,wheat,urea,192.6,1,7.36,High
31.31,62.06,740.1,18.4,126.3,28.39,9.88,307.7,625.4,313.6,149.8,55.6,92.3,6.4,27.57,21.6,wheat,urea,213.0,0,6.19,Medium
23.83,64.68,1193.6,24.43,157.7,29.84,10.04,206.5,497.5,351.8,130.0,55.4,91.2,6.88,6.82,19.08,wheat,organic,192.7,1,6.25,Medium
28.94,69.01,1057.9,23.57,122.6,27.69,4.69,302.9,327.5,205.0,165.5,57.2,37.7,6.45,8.39,30.33,wheat,urea,167.0,0,6.79,High
24.38,70.88,600.2,20.58,154.4,14.64,4.57,234.1,312.8,293.9,60.9,75.9,109.8,7.14,15.83,33.79,maize,DAP,294.8,0,5.07,Medium
23.06,76.18,1138.3,19.39,126.1,30.08,11.36,370.6,516.7,346.0,130.4,59.7,106.8,7.05,18.2,35.09,cotton,DAP,221.4,1,5.63,Medium
31.36,77.14,1058.3,24.61,125.8,22.72,0.59,237.3,533.4,155.0,110.2,49.4,42.8,7.41,14.78,37.75,wheat,DAP,176.8,2,7.02,High
27.25,59.29,967.0,17.15,139.6,31.71,9.35,266.2,393.8,280.7,211.6,46.7,48.6,5.83,27.18,27.28,cotton,NPK,141.3,0,6.14,Medium
