temp,humidity,rainfall,solar_radiation,soil_bdod,soil_cec,soil_cfvo,soil_clay,soil_sand,soil_silt,soil_nitrogen,soil_ocd,soil_ocs,soil_phh2o,soil_soc,soil_wv0010,previous_crop,previous_fertilizer,fertilizer_amount,cultivation_break,yield
34.54,47.81,489.2,23.01,147.2,24.24,8.33,122.1,513.5,252.2,78.2,52.0,97.1,6.86,13.1,33.3,sorghum,NPK,111.1,1,2.65
32.98,71.27,812.7,18.92,145.3,13.52,7.91,116.0,357.5,198.7,92.8,33.1,52.1,6.45,22.45,21.41,soybean,none,89.2,1,1.95
32.26,55.57,614.1,22.51,130.8,14.71,9.83,381.3,303.7,252.5,121.4,29.9,95.6,8.32,15.49,31.4,soybean,none,235.2,2,3.14
23.87,83.9,1068.4,16.25,130.0,19.89,3.5,259.0,623.3,107.2,193.2,34.2,97.3,8.05,5.45,15.19,fallow,NPK,71.1,0,3.44
22.56,68.84,411.8,22.73,157.7,28.3,12.97,284.5,370.5,193.9,87.1,50.2,65.8,8.03,19.33,15.07,soybean,organic,60.4,1,2.78
30.03,77.01,703.3,17.37,131.9,14.23,4.64,244.7,542.5,346.0,159.7,36.3,48.9,7.04,7.2,30.19,soybean,urea,225.9,0,2.53
33.94,45.96,669.9,21.77,151.0,12.88,10.41,128.1,434.8,266.2,115.9,76.9,76.9,7.87,20.79,30.23,corn,NPK,190.2,0,2.56
28.35,78.79,415.5,20.66,135.7,25.18,0.24,330.4,534.2,235.2,94.7,47.8,112.9,6.04,8.36,30.78,corn,none,134.4,1,1.96
28.57,81.52,499.5,24.29,125.6,20.01,5.59,324.2,426.3,185.7,118.4,23.5,87.6,7.22,11.91,33.6,fallow,NPK,200.5,0,2.94
24.2,61.92,730.9,18.87,120.4,28.24,5.28,193.5,334.8,189.4,60.7,63.8,45.6,8.45,20.23,17.36,cotton,organic,198.3,1,1.87
31.54,67.28,794.3,15.66,141.8,12.93,8.15,191.9,389.2,214.9,169.8,39.7,91.4,6.37,24.08,19.64,wheat,DAP,58.0,0,2.83
22.81,74.42,723.4,15.19,159.0,22.92,1.09,351.4,375.2,350.7,86.5,59.2,68.4,7.88,12.43,33.07,soybean,DAP,185.2,0,2.76
24.86,47.87,824.8,23.27,134.8,14.66,11.85,121.7,471.2,390.2,158.8,36.8,83.2,6.97,21.59,18.54,sorghum,urea,178.2,0,2.86
26.38,62.62,876.1,20.25,134.3,13.14,3.27,364.3,563.3,231.6,60.3,54.2,96.1,5.62,8.82,28.64,corn,urea,242.8,0,3.05
27.61,57.94,407.9,22.75,133.8,23.67,10.16,177.0,405.5,218.0,193.3,66.3,76.3,7.79,21.14,25.61,wheat,organic,243.3,2,3.36
23.64,46.59,771.3,17.34,140.8,21.87,12.05,277.9,304.8,354.0,79.0,75.7,103.3,6.01,18.15,16.66,cotton,urea,125.6,1,2.23
21.72,56.54,1170.8,18.45,137.6,25.1,8.43,380.8,507.6,228.1,182.4,35.7,95.0,7.39,8.85,20.71,wheat,DAP,168.0,3,2.85
29.16,43.07,815.2,15.3,155.2,16.19,11.11,303.4,542.3,265.6,171.4,40.1,85.4,5.76,11.05,25.41,soybean,organic,78.3,0,2.29
24.33,41.16,942.0,24.61,140.2,18.96,9.93,224.3,685.1,169.3,195.2,47.9,43.6,8.34,7.64,32.05,wheat,organic,63.3,2,3.18
28.72,46.08,649.5,21.68,140.3,18.11,5.33,306.9,535.8,323.1,121.7,75.6,105.2,6.38,12.66,29.15,soybean,organic,136.6,1,2.45
22.32,83.34,1019.2,24.33,125.5,29.68,12.13,203.2,488.5,259.6,159.1,74.1,114.2,6.18,9.07,27.44,fallow,NPK,188.0,0,3.28
27.22,64.73,1018.3,17.65,159.3,15.84,4.42,183.2,529.4,342.7,105.6,25.4,42.3,5.89,17.88,24.92,corn,urea,163.6,2,2.68
27.99,83.46,817.0,21.11,130.0,15.9,8.57,399.0,671.2,334.2,77.7,27.9,73.9,8.34,24.89,20.97,corn,none,135.9,2,3.08
20.78,59.46,1180.8,21.78,122.9,17.09,11.18,325.2,631.4,164.5,116.5,49.7,53.3,7.64,5.24,17.38,soybean,DAP,213.6,1,3.0
25.05,54.03,500.4,18.18,146.5,21.29,5.68,293.4,429.2,314.7,74.9,26.4,97.9,7.72,15.82,23.18,sorghum,urea,208.9,1,2.11
22.02,62.78,413.6,23.48,143.8,15.05,4.54,206.6,394.9,340.0,197.3,40.7,94.9,7.0,16.47,15.57,corn,DAP,196.4,1,3.22
20.95,59.78,1016.1,24.47,136.6,28.31,6.89,114.7,405.1,203.8,64.4,28.9,42.7,6.92,23.28,19.22,sorghum,urea,65.4,0,2.86
34.85,44.75,1045.7,23.85,136.9,15.31,12.27,109.3,501.8,151.8,138.4,58.2,108.9,5.83,15.12,23.65,soybean,none,209.3,1,2.94
24.84,68.84,496.2,22.39,151.4,27.92,13.95,266.3,597.6,100.8,144.0,77.0,46.3,7.18,15.87,23.37,fallow,DAP,233.9,2,3.42
32.15,49.72,612.5,17.77,127.8,12.07,8.18,328.6,501.3,235.3,130.7,79.8,101.8,6.24,14.43,15.89,soybean,none,61.9,0,1.81
23.82,67.88,414.0,17.82,152.8,23.13,9.92,261.2,327.1,205.7,149.3,42.5,71.1,8.43,10.38,26.78,fallow,DAP,130.3,1,2.34
30.22,69.26,634.6,24.63,145.9,28.14,13.55,352.2,589.4,266.5,67.4,55.9,59.5,7.89,6.12,25.99,corn,NPK,247.7,1,2.96
31.4,46.84,1018.5,15.1,136.8,13.37,1.48,110.0,622.4,156.4,133.3,71.4,44.2,6.74,13.17,16.56,sorghum,NPK,169.8,2,3.05
28.93,42.76,814.4,22.16,138.3,29.37,3.48,210.0,415.8,357.9,93.1,27.0,45.1,5.95,6.05,33.86,soybean,DAP,152.7,2,2.7
27.07,75.13,678.5,22.06,130.3,19.06,10.63,171.1,565.7,177.3,191.0,61.4,89.6,7.86,16.01,16.99,corn,DAP,85.5,0,2.91
26.18,60.69,697.4,21.23,150.1,28.91,12.36,234.2,470.6,167.9,164.3,44.5,79.5,5.87,11.15,32.1,fallow,none,163.1,1,2.69
25.23,42.62,401.1,24.9,140.5,23.54,12.86,121.7,655.6,244.2,195.9,32.4,41.0,6.07,15.67,15.01,soybean,organic,137.8,1,2.58
33.94,84.77,639.8,18.12,132.8,16.03,6.23,386.2,638.1,249.7,55.6,44.2,40.1,6.13,7.69,32.65,fallow,DAP,75.5,1,2.17
32.46,42.6,917.2,18.4,143.8,13.77,1.34,167.0,510.2,164.5,92.8,24.6,36.5,7.17,23.65,15.39,wheat,urea,142.9,1,2.73
34.48,71.28,1179.4,15.79,159.8,16.07,6.57,376.7,576.6,181.6,79.3,61.7,96.9,7.86,22.89,30.16,fallow,urea,82.9,2,3.0
21.86,84.27,1077.6,19.43,137.4,11.86,3.46,227.8,653.3,150.9,51.7,35.2,94.1,6.44,8.8,22.23,wheat,urea,196.1,2,2.58
30.96,50.76,418.9,17.61,156.8,12.88,4.37,395.7,498.3,315.5,86.3,38.7,35.3,5.75,11.87,29.76,corn,NPK,244.7,1,2.67
34.08,46.4,1118.8,18.43,133.8,12.09,11.58,266.2,425.3,331.0,151.8,27.3,80.4,6.89,17.27,23.03,soybean,none,143.9,1,3.54
22.72,45.46,1026.6,23.35,122.2,18.46,1.13,379.2,601.5,238.7,84.7,71.9,37.6,7.74,6.91,16.42,corn,NPK,176.5,0,2.12
21.0,53.65,1024.3,24.35,128.2,25.91,12.41,101.6,388.0,314.2,126.4,49.6,111.3,6.16,12.09,30.35,cotton,urea,136.2,0,2.15
31.12,44.55,766.4,16.86,136.7,12.83,6.42,324.5,455.4,320.8,183.2,54.3,111.6,6.16,10.02,16.43,fallow,DAP,77.7,3,2.87
28.62,71.15,718.4,18.73,128.8,12.61,8.94,370.9,646.3,141.5,154.1,54.2,92.8,8.34,23.31,33.44,corn,urea,244.1,1,2.89
32.63,42.8,642.3,24.29,120.0,22.87,1.34,141.9,589.8,389.9,109.2,44.6,113.4,8.36,22.05,16.02,corn,DAP,75.9,1,2.91
22.1,62.92,452.6,15.62,156.6,13.94,5.06,128.8,461.5,346.3,105.9,31.6,103.0,8.47,16.6,24.59,wheat,none,72.3,2,2.2
31.93,84.85,582.6,15.92,153.8,11.95,1.35,227.4,385.9,161.3,118.4,64.7,104.6,7.92,15.41,29.46,fallow,organic,141.8,0,2.95
23.02,76.63,597.3,16.63,149.7,13.34,14.42,380.1,442.4,155.8,76.6,27.6,81.3,6.06,23.61,22.86,wheat,DAP,181.8,2,2.6
22.45,67.68,787.3,20.95,126.7,28.47,12.11,262.7,413.6,137.7,145.1,26.2,57.5,6.14,23.65,19.34,soybean,NPK,121.0,2,3.09
22.46,53.78,998.0,16.5,124.8,26.43,6.89,258.2,370.4,141.5,104.6,62.6,49.6,6.52,24.39,30.18,corn,urea,88.5,2,2.96
32.22,68.08,779.0,24.68,122.7,17.08,3.35,142.3,597.3,324.4,177.9,32.5,59.4,6.45,7.51,30.69,fallow,urea,213.8,0,3.36
29.98,63.72,446.3,19.47,149.0,23.12,14.0,100.2,400.8,240.9,163.5,38.4,86.6,8.37,8.21,33.45,corn,urea,122.6,1,2.96
27.85,59.17,1166.2,20.02,157.2,20.75,5.17,343.0,481.7,334.9,141.6,48.5,45.5,7.87,18.53,22.52,soybean,DAP,88.9,0,2.57
25.38,45.88,1154.2,17.47,137.2,23.54,2.41,126.3,454.3,323.9,104.6,47.0,53.3,7.67,15.83,25.13,sorghum,none,123.0,1,2.22
33.16,79.9,1028.2,19.71,124.8,23.65,8.45,290.2,692.8,281.4,81.5,62.5,72.1,6.06,5.37,22.26,soybean,DAP,92.9,2,3.47
25.89,60.24,1193.1,21.62,140.5,22.57,14.16,374.4,456.4,305.9,166.4,57.4,51.0,8.23,6.24,20.14,wheat,NPK,153.9,0,3.05
32.25,48.76,835.6,22.51,134.0,15.32,0.06,162.6,332.0,105.5,123.0,58.7,83.0,7.98,22.76,30.02,wheat,urea,183.7,1,3.25
26.59,56.55,1170.2,22.54,135.0,10.78,3.57,299.6,335.9,193.5,83.7,62.8,113.1,5.99,22.38,21.79,corn,DAP,209.9,1,3.11
25.65,58.64,460.5,20.78,144.9,19.11,14.08,123.6,536.3,291.3,79.3,37.6,97.3,8.11,12.15,23.56,wheat,urea,95.5,2,3.1
26.94,77.24,692.5,24.04,148.7,27.82,2.57,281.1,539.7,102.8,74.8,39.3,90.0,6.32,22.82,23.07,fallow,NPK,83.4,1,2.84
24.52,73.01,580.3,23.17,124.4,21.39,1.7,149.2,467.5,109.9,166.6,46.3,82.4,5.74,16.87,29.25,soybean,organic,53.9,0,2.94
31.21,74.62,556.7,22.57,121.4,26.65,8.55,320.8,472.7,355.6,84.3,38.4,73.9,7.47,21.12,33.36,corn,organic,95.6,0,2.87
27.54,40.5,512.6,15.56,159.8,29.83,12.93,190.4,321.6,305.2,129.0,79.1,46.8,7.46,13.55,28.34,soybean,organic,54.8,2,1.94
23.48,58.73,897.9,15.07,129.3,13.27,7.16,239.0,506.6,179.6,117.7,68.8,110.5,5.78,7.27,24.43,soybean,urea,119.1,1,2.21
33.49,61.66,1025.1,17.12,122.2,23.84,14.92,279.8,501.9,306.4,136.9,29.9,52.4,6.46,13.67,30.58,corn,DAP,79.1,1,2.5
25.76,40.86,862.6,21.64,127.6,23.49,10.19,151.4,359.8,337.7,181.6,20.3,38.2,8.48,14.15,27.82,sorghum,urea,166.0,0,2.52
28.15,51.69,517.6,19.11,121.6,29.6,1.11,322.5,341.5,192.0,180.2,22.6,97.5,7.54,16.02,16.21,wheat,none,126.7,0,2.75
33.6,74.21,1048.9,19.02,135.7,29.71,14.89,190.8,349.4,110.8,117.7,34.6,45.8,7.69,7.11,16.91,cotton,DAP,68.7,2,2.33
29.36,46.17,908.8,23.85,152.1,23.73,6.12,298.7,340.4,379.8,52.3,26.9,63.5,6.14,24.83,15.76,cotton,NPK,130.0,2,2.87
21.75,64.09,710.5,23.96,133.6,14.87,4.31,147.5,543.9,203.6,114.0,52.0,32.5,5.74,9.88,24.14,cotton,organic,91.9,0,1.71
34.1,49.68,939.3,24.09,137.8,25.97,8.37,306.4,378.6,131.9,140.9,71.5,42.3,6.33,8.97,31.52,wheat,DAP,186.0,1,3.52
29.42,40.55,607.9,18.14,147.0,12.14,4.56,138.5,400.6,247.6,133.7,64.2,45.6,6.25,15.54,21.26,sorghum,DAP,122.9,0,2.15
25.02,50.85,676.2,21.91,140.4,25.61,1.3,227.6,369.4,330.5,147.7,32.9,34.9,6.2,15.74,22.68,soybean,organic,79.4,3,3.08
22.09,83.91,1134.0,17.72,154.5,28.2,0.02,174.2,683.1,166.5,73.1,44.0,89.1,6.08,13.8,33.19,corn,NPK,119.9,1,2.53
31.91,76.07,632.4,16.91,154.6,17.66,6.74,324.5,641.8,180.8,147.0,50.5,105.3,7.22,20.44,31.74,sorghum,urea,94.9,2,2.43
29.3,83.18,776.0,16.85,120.4,22.61,12.55,178.6,392.2,172.8,77.4,68.6,63.6,6.48,15.33,28.3,cotton,urea,209.2,2,2.13
28.0,61.95,1112.1,18.42,151.1,18.6,8.58,364.5,431.0,397.5,162.6,70.3,108.7,7.96,17.19,20.34,fallow,DAP,246.7,2,3.06
33.41,44.94,966.2,19.3,138.4,18.76,14.99,367.5,384.0,159.2,100.9,74.6,49.2,6.05,19.47,17.34,wheat,organic,55.1,3,2.94
31.83,64.66,449.8,23.31,159.6,16.21,4.3,158.9,496.8,272.7,156.5,50.6,59.3,6.89,5.5,15.32,wheat,none,188.0,0,2.53
22.28,60.45,517.8,16.2,139.3,25.24,4.21,284.2,307.8,377.6,57.2,61.7,43.6,5.54,16.41,17.14,corn,NPK,102.8,3,2.48
24.68,78.0,406.3,22.35,159.5,28.72,2.4,126.3,568.5,144.1,111.2,26.7,85.9,6.95,22.68,20.85,fallow,urea,63.3,2,2.82
23.73,44.41,904.7,20.31,150.2,28.82,2.46,217.5,509.3,391.3,155.8,53.9,67.8,5.67,5.35,26.04,soybean,NPK,52.9,0,1.61
31.16,61.97,758.1,17.88,129.9,13.5,4.28,314.0,659.5,384.2,84.0,34.9,85.2,8.43,13.1,16.28,sorghum,NPK,226.2,2,3.52
20.5,46.75,507.4,19.93,141.5,27.49,11.89,297.8,365.8,365.4,169.3,45.9,98.6,7.87,23.52,17.72,fallow,NPK,120.7,2,3.31
28.55,54.61,1166.3,18.0,159.7,24.75,13.59,287.4,621.6,164.4,144.6,58.0,79.1,6.97,12.06,18.62,sorghum,organic,248.9,2,3.31
31.44,73.18,823.7,20.96,154.3,15.06,14.63,184.8,616.8,290.2,138.1,35.4,86.5,5.76,14.17,27.64,sorghum,organic,138.5,0,3.13
33.15,61.42,593.5,19.34,123.9,11.35,3.48,213.4,350.9,328.3,103.0,23.1,114.2,7.28,24.63,27.32,soybean,organic,87.5,1,2.91
25.13,56.91,800.5,16.64,148.3,15.36,13.22,130.9,459.4,395.8,122.4,20.6,56.9,7.78,8.99,26.02,soybean,DAP,205.4,0,2.72
32.32,57.75,943.7,16.17,133.8,28.24,4.92,315.7,368.1,154.1,139.6,21.3,62.3,6.07,6.31,20.01,soybean,organic,235.3,2,2.76
21.66,60.68,461.0,20.47,120.3,22.66,1.69,251.2,401.9,329.8,120.9,20.5,94.6,7.2,22.19,22.42,corn,DAP,213.1,3,2.83
32.7,75.33,619.8,24.02,136.1,24.42,13.05,312.6,405.3,201.6,154.7,26.6,85.0,7.94,22.37,16.93,wheat,urea,199.0,1,3.17
21.91,80.14,1045.6,18.44,129.4,15.14,9.54,174.7,522.5,152.7,115.1,34.4,46.1,7.8,14.44,19.53,cotton,urea,116.9,1,2.33
25.96,82.99,767.7,22.33,152.8,24.39,2.47,197.3,464.6,226.4,80.3,33.3,63.9,7.91,15.28,32.95,soybean,urea,62.9,2,3.99
31.96,75.41,837.3,21.59,133.5,10.56,6.45,200.3,679.1,338.2,82.1,79.2,72.1,8.14,21.72,34.59,wheat,urea,90.3,0,2.59
22.25,54.19,746.3,24.32,153.1,17.51,4.31,107.7,350.5,239.5,50.9,38.4,67.7,8.31,19.77,27.95,soybean,urea,139.4,1,2.68
23.44,70.97,435.1,23.21,120.0,22.54,11.05,202.3,689.5,261.3,95.1,27.6,46.0,6.72,10.3,33.34,cotton,organic,241.2,2,2.58
30.83,59.69,532.6,20.67,132.3,12.92,6.8,341.0,392.3,398.5,162.3,52.7,113.2,7.21,5.34,27.85,fallow,none,194.6,0,3.21
30.8,51.46,756.4,21.57,129.6,26.46,14.84,369.2,609.1,219.7,169.1,71.5,98.6,7.87,14.59,15.66,soybean,organic,215.7,0,2.84
29.62,77.84,567.3,23.98,129.3,14.7,0.82,255.5,435.6,284.6,80.4,60.7,73.3,7.59,22.18,34.94,wheat,none,105.5,2,2.84
30.41,41.73,440.0,19.0,122.7,23.05,5.33,236.7,357.2,209.6,193.9,37.8,91.2,8.49,22.92,16.98,corn,organic,186.8,1,3.2
28.14,80.58,1074.9,18.27,127.5,18.1,7.23,109.2,643.2,217.8,125.4,53.7,110.8,5.54,24.12,28.65,fallow,urea,222.5,2,3.69
23.78,60.77,1185.0,15.11,142.2,21.92,7.55,363.8,423.5,308.7,187.5,62.9,42.3,6.57,22.59,20.06,fallow,NPK,145.9,0,2.76
25.19,68.67,1034.5,23.27,131.7,12.15,4.74,103.9,563.5,381.4,156.0,63.7,52.5,6.34,16.6,22.84,fallow,none,136.0,0,2.6
22.72,69.67,1083.0,23.01,136.7,10.34,10.94,383.4,526.6,262.7,158.4,60.0,78.8,6.29,13.89,27.92,cotton,NPK,193.9,1,3.02
33.63,80.28,593.6,16.04,135.1,28.19,13.12,246.8,488.7,330.5,62.8,72.2,101.9,6.17,20.5,23.73,wheat,urea,162.0,1,2.65
28.75,68.65,1168.5,20.77,155.0,15.39,14.08,202.6,498.3,126.8,83.0,72.2,33.3,7.63,19.8,20.01,sorghum,none,248.6,1,3.23
26.01,67.63,557.5,19.64,156.2,26.39,12.08,377.3,592.9,163.3,51.3,54.7,118.6,5.75,15.76,21.69,sorghum,NPK,135.0,1,2.38
26.93,43.0,1161.1,16.19,139.7,29.99,12.76,107.3,335.1,250.6,157.4,45.8,70.9,7.72,6.75,21.83,sorghum,organic,85.2,1,2.59
34.21,63.33,1195.9,24.81,133.2,14.23,8.26,274.4,567.3,106.0,101.7,58.5,62.3,7.58,23.52,34.19,corn,urea,144.4,1,3.69
22.3,46.76,969.4,17.15,124.3,15.3,12.39,264.7,658.3,175.9,168.0,69.1,56.3,6.25,14.11,30.97,soybean,organic,97.0,0,1.82
28.79,73.18,1184.9,15.67,158.1,23.26,4.55,165.8,323.1,255.2,100.8,20.3,45.7,6.26,12.27,24.17,soybean,organic,162.3,0,2.59
27.59,63.05,855.6,20.95,122.4,29.31,5.98,228.7,356.3,104.5,172.9,79.5,101.2,7.39,17.59,19.0,soybean,urea,75.2,0,3.09
29.17,70.61,607.6,22.39,131.9,28.32,4.75,295.7,586.7,179.4,69.6,31.0,116.0,7.79,18.48,31.22,corn,none,240.0,0,2.97
20.27,41.88,749.6,15.32,131.9,20.06,7.01,318.1,474.9,254.2,76.0,48.2,67.2,8.13,9.21,18.14,sorghum,DAP,222.0,0,2.02
33.08,43.82,874.8,21.59,132.8,25.9,4.28,100.2,461.4,271.9,101.1,72.3,115.7,8.06,21.74,19.21,fallow,DAP,81.1,0,2.32
33.98,72.23,458.5,20.32,126.6,12.71,14.42,381.1,354.8,377.7,111.3,33.5,104.1,8.39,10.8,22.32,soybean,urea,84.5,3,3.61
28.48,43.24,897.9,16.03,151.3,29.55,4.69,149.4,502.7,293.6,102.3,48.6,73.3,7.24,8.73,32.61,fallow,DAP,152.5,0,2.58
30.45,43.21,1184.9,16.73,124.9,29.29,1.47,170.1,350.6,224.4,164.5,28.0,90.7,8.23,13.13,17.64,fallow,NPK,204.6,0,3.06
33.84,40.54,552.1,20.68,145.4,13.27,7.9,179.0,490.6,379.1,64.5,43.7,69.1,7.93,19.61,17.44,corn,none,93.8,2,2.29
30.61,83.04,1034.1,17.96,125.0,15.99,0.86,111.3,605.4,335.5,102.7,30.6,80.3,8.18,24.31,24.88,corn,organic,62.2,1,3.32
22.29,73.19,1126.3,24.38,122.8,12.0,1.66,136.9,403.3,160.0,175.6,41.8,35.2,5.53,21.19,20.53,wheat,organic,159.1,1,3.24
28.64,55.9,1155.0,23.19,156.4,15.43,3.29,395.9,492.3,139.3,60.0,42.4,92.7,8.4,23.81,26.37,soybean,urea,188.3,1,3.73
29.1,53.34,1168.1,24.84,127.6,26.32,6.97,194.6,696.8,302.7,191.4,79.6,34.8,6.92,7.81,24.03,sorghum,organic,98.9,1,3.68
26.36,55.74,817.2,17.6,152.9,17.57,6.5,134.6,574.7,268.0,197.9,79.7,103.5,7.89,6.42,23.7,cotton,NPK,198.0,0,2.26
31.05,74.86,1181.8,24.7,141.8,11.77,12.0,132.1,636.5,336.9,63.3,26.9,104.2,5.88,16.15,17.24,corn,NPK,240.1,0,3.49
34.02,69.76,1005.8,19.31,123.1,16.84,11.09,315.8,465.9,321.6,93.7,63.6,51.3,6.69,10.81,17.82,fallow,urea,77.4,2,2.8
33.88,48.33,529.3,18.48,158.2,29.63,6.39,356.4,607.1,287.6,105.9,23.1,59.1,6.31,21.56,31.42,wheat,organic,152.2,0,2.79
26.76,47.83,781.5,15.5,129.9,22.59,5.01,177.1,316.2,395.9,166.5,21.8,73.3,6.37,18.44,32.72,cotton,DAP,61.4,0,1.84
21.7,44.43,974.7,15.53,154.4,18.32,4.75,106.3,349.2,260.1,139.4,26.3,83.7,5.87,24.41,19.69,corn,DAP,91.3,1,2.86
34.77,69.71,597.9,21.92,126.8,13.33,11.61,166.9,381.2,133.9,146.7,77.9,55.9,7.92,10.1,17.27,wheat,none,68.0,0,2.5
32.58,74.4,912.5,19.58,154.2,29.72,0.78,117.0,460.8,348.5,163.6,76.5,83.3,5.53,14.72,16.07,fallow,urea,130.8,1,2.84
21.87,51.93,933.3,17.27,120.5,26.42,0.19,131.0,638.3,175.6,67.7,31.6,56.8,6.44,15.02,27.17,soybean,none,214.2,2,2.39
33.81,40.94,530.2,21.14,140.5,15.63,11.93,229.5,438.5,333.2,175.0,29.7,35.0,6.02,9.78,29.31,wheat,DAP,165.4,3,2.95
33.05,43.7,852.1,17.53,150.8,11.4,7.16,169.0,561.8,387.1,155.8,34.4,30.2,7.27,16.8,22.46,corn,DAP,94.5,2,2.95
27.78,83.55,1017.3,20.78,157.4,11.13,1.96,254.8,583.7,309.0,136.6,50.9,39.1,6.26,13.87,28.59,soybean,DAP,58.0,0,2.87
28.87,53.3,799.1,18.59,156.4,12.41,3.53,176.0,534.5,278.8,183.5,54.2,101.3,6.28,13.93,29.26,fallow,none,160.7,3,3.02
25.99,74.62,409.7,23.24,152.8,21.62,13.99,382.2,442.9,238.1,155.0,33.3,116.5,6.97,12.25,33.71,sorghum,urea,76.6,0,2.73
20.82,68.11,407.2,23.21,155.5,28.58,12.89,371.8,530.8,209.3,80.3,65.4,68.4,7.46,5.34,16.3,wheat,NPK,118.5,0,2.19
25.03,57.19,685.6,19.77,128.0,19.93,10.65,270.0,436.9,205.9,114.5,38.6,76.1,5.86,15.44,18.85,cotton,NPK,152.0,1,2.32
32.04,49.26,1141.0,18.51,131.4,26.86,7.23,206.3,333.5,290.9,124.1,75.3,43.2,6.03,11.7,16.37,fallow,DAP,230.7,2,2.98
20.07,45.46,582.9,18.63,131.6,18.92,7.8,214.3,697.1,325.4,58.3,59.4,79.6,6.24,5.03,32.36,soybean,urea,66.4,0,2.29
25.0,67.68,907.5,23.06,135.1,24.17,14.63,223.6,350.9,303.6,193.2,46.2,43.0,8.42,11.16,30.85,fallow,urea,183.7,1,3.56
25.97,74.86,577.7,18.28,135.7,24.64,14.49,318.3,328.9,159.5,69.3,67.4,85.0,6.69,10.57,26.49,soybean,organic,52.8,2,2.69
28.06,68.98,657.3,17.09,141.8,13.48,3.23,235.5,651.4,248.2,154.6,69.1,114.0,7.3,12.87,16.67,fallow,organic,176.0,0,2.67
33.8,63.86,1078.4,15.85,126.4,17.22,12.17,357.0,420.7,337.5,125.9,37.4,47.6,6.22,7.64,20.47,sorghum,none,160.3,1,2.26
25.2,41.89,983.1,19.67,147.6,22.75,2.96,383.2,560.1,242.7,53.8,40.4,98.8,6.97,15.15,20.95,wheat,organic,212.4,0,2.68
25.2,83.58,476.3,19.82,126.7,11.41,3.2,200.8,431.6,261.0,188.7,76.2,32.1,5.72,18.85,26.21,cotton,none,156.3,1,2.47
31.06,75.94,743.0,23.41,132.4,17.23,10.14,268.2,456.6,331.3,177.8,29.9,63.8,5.6,17.6,20.16,sorghum,NPK,120.5,0,2.33
26.78,53.18,423.3,17.21,140.1,20.7,6.08,128.5,404.8,298.4,128.6,22.5,40.0,6.91,21.08,16.46,wheat,DAP,98.6,1,3.07
23.37,84.1,784.7,18.81,151.9,29.92,13.97,160.1,437.2,222.8,84.3,47.2,61.7,6.7,14.04,29.62,cotton,urea,67.0,0,2.28
26.79,67.08,929.9,23.08,149.6,19.49,1.34,224.0,464.3,368.6,68.2,68.1,45.6,5.91,15.38,20.98,fallow,NPK,156.9,2,3.0
22.11,66.21,494.8,23.24,145.8,26.32,7.67,161.9,588.2,148.8,104.5,66.3,63.6,7.56,21.21,24.05,cotton,NPK,227.7,3,3.22
22.65,73.66,631.1,18.85,126.2,18.64,13.78,363.0,504.6,398.7,88.3,75.2,67.6,8.48,13.55,17.55,corn,none,152.9,3,2.89
27.48,76.53,718.3,19.59,141.9,25.93,13.56,147.5,677.4,135.7,126.0,52.0,57.1,6.69,19.03,31.05,cotton,DAP,197.8,0,2.73
26.28,69.54,1135.6,18.03,123.5,21.91,2.35,236.7,316.8,104.5,195.0,26.0,89.1,7.37,13.69,26.31,wheat,none,109.7,0,2.47
33.72,45.76,1194.6,24.33,135.1,27.73,5.5,281.7,501.2,367.0,136.2,55.3,112.7,8.39,13.35,33.03,sorghum,NPK,139.6,1,3.42
25.44,55.22,435.9,16.19,136.5,18.22,9.29,307.6,533.7,173.5,183.5,66.7,66.1,7.99,20.2,24.91,sorghum,urea,114.9,2,2.92
28.71,81.76,1008.8,24.34,121.6,22.09,2.39,214.9,668.1,318.9,147.6,25.6,47.3,6.89,8.5,33.83,corn,organic,71.9,3,3.77
29.48,50.11,697.4,21.84,131.0,22.6,14.52,360.7,319.7,343.3,121.3,30.4,54.4,7.71,11.77,32.84,wheat,none,133.4,2,2.72
20.2,56.75,714.0,20.32,158.2,18.35,13.72,270.5,529.4,357.7,178.2,20.7,106.9,5.88,9.48,26.53,cotton,NPK,202.9,1,2.47
29.95,59.44,1003.4,15.33,158.1,12.89,2.5,231.9,641.5,397.5,120.7,55.6,81.4,7.04,12.18,33.68,corn,organic,129.0,0,2.15
22.67,59.77,1134.7,19.76,134.1,11.87,1.82,120.2,396.8,188.2,180.3,73.2,71.0,6.34,9.61,21.46,fallow,organic,180.0,2,3.15
34.42,67.58,1160.7,19.08,121.7,10.33,1.28,239.4,650.5,313.1,93.7,60.2,43.5,5.98,16.59,22.31,soybean,NPK,201.7,0,3.4
22.23,82.44,861.7,16.61,127.2,27.47,13.64,346.2,307.6,134.6,69.3,78.9,70.5,6.78,20.96,15.91,fallow,DAP,114.5,0,2.41
26.22,50.83,685.7,21.56,135.7,14.73,2.9,284.4,593.0,222.0,178.3,23.8,55.1,5.89,20.73,26.78,wheat,NPK,209.5,2,3.12
21.28,45.47,1030.0,24.71,157.9,14.23,6.24,349.6,673.2,354.4,138.1,74.2,114.9,7.6,12.29,29.44,corn,urea,117.8,1,2.57
34.95,48.89,600.8,20.62,125.6,24.72,6.73,248.2,562.9,210.3,183.4,68.8,109.6,6.87,24.78,30.47,sorghum,organic,101.2,0,2.47
