temp,humidity,rainfall,solar_radiation,soil_bdod,soil_cec,soil_cfvo,soil_clay,soil_sand,soil_silt,soil_nitrogen,soil_ocd,soil_ocs,soil_phh2o,soil_soc,soil_wv0010,previous_crop,previous_fertilizer,fertilizer_amount,cultivation_break,yield,yield_category
23.16,73.24,792.7,23.62,132.9,24.54,1.82,113.6,741.6,119.9,169.1,64.4,32.8,6.76,6.72,25.37,cotton,DAP,165.6,1,3.17,High
31.53,62.61,783.4,16.53,141.9,22.48,1.37,240.7,610.9,182.0,88.2,19.6,73.8,6.89,18.75,18.4,groundnut,none,177.6,1,2.26,Medium
30.09,71.13,543.9,20.05,140.9,9.96,2.4,113.5,485.5,81.5,99.1,29.0,99.1,7.07,9.93,18.56,cotton,none,111.6,1,2.51,High
23.65,75.21,640.8,20.96,154.0,22.31,3.45,247.4,749.7,129.7,83.2,44.5,76.1,6.19,15.28,28.53,groundnut,urea,124.0,0,2.21,Medium
24.07,78.37,924.3,21.68,139.0,18.31,9.01,144.5,598.2,83.8,159.5,51.8,36.4,6.04,11.69,16.64,rice,NPK,177.8,0,3.06,High
28.56,66.35,539.4,23.4,121.6,9.59,7.16,272.9,457.4,264.0,100.9,18.5,91.4,6.27,13.2,17.79,groundnut,urea,99.1,1,1.98,Medium
29.65,59.48,972.4,18.75,143.7,19.21,0.05,115.0,703.2,280.8,132.9,23.2,57.6,7.14,17.42,27.53,fallow,organic,150.6,0,3.3,High
30.1,61.7,1087.7,18.99,126.9,9.12,6.44,88.4,571.4,161.9,41.5,63.2,83.7,6.01,11.36,24.45,cotton,none,45.4,2,2.51,High
23.63,75.97,547.5,20.35,124.0,8.47,4.51,243.0,683.0,248.1,178.0,21.6,49.9,6.76,5.33,13.69,fallow,DAP,154.2,0,2.37,Medium
31.84,57.21,774.7,18.0,133.5,20.42,4.34,131.3,478.9,106.9,142.9,23.9,90.8,6.31,11.9,21.74,groundnut,NPK,116.3,2,2.13,Medium
24.28,76.5,847.4,20.38,136.5,21.91,9.59,104.0,714.2,297.6,82.3,28.7,60.6,7.0,19.23,19.88,groundnut,organic,97.6,1,2.37,Medium
27.89,51.74,987.7,18.78,116.6,14.09,6.01,258.2,573.1,129.3,128.3,64.5,38.0,6.5,18.74,14.47,millet,NPK,178.8,1,2.4,Medium
27.88,79.14,590.0,23.43,138.4,10.08,2.04,212.8,579.5,207.2,131.1,38.5,69.1,6.8,16.88,28.67,fallow,organic,44.9,1,2.62,High
31.67,53.57,716.1,18.46,141.9,15.36,2.64,88.1,611.4,255.5,61.3,31.0,28.9,6.83,4.22,20.3,groundnut,DAP,92.4,2,2.12,Medium
28.58,76.5,1001.4,21.07,151.4,17.68,3.75,110.8,622.6,199.6,44.2,15.3,94.4,6.47,12.4,28.99,rice,NPK,71.0,0,3.01,High
27.85,66.22,810.9,19.08,136.7,17.43,4.07,228.2,422.0,234.0,170.8,54.3,39.0,6.76,17.3,29.44,groundnut,organic,172.4,1,2.3,Medium
27.19,66.84,598.1,23.89,119.0,20.08,4.8,257.2,464.3,98.5,157.0,19.5,94.7,6.69,19.57,23.82,rice,none,60.1,0,2.45,Medium
29.65,79.42,1021.7,23.13,138.1,22.45,10.54,176.8,681.7,111.7,158.3,38.7,57.6,6.88,10.04,13.99,rice,NPK,147.6,2,3.41,High
23.06,78.54,1061.7,18.54,149.4,24.58,4.02,273.2,437.6,161.2,121.6,56.1,85.2,6.71,17.07,21.46,wheat,NPK,93.7,1,2.55,High
22.02,73.96,943.8,16.05,141.9,16.03,6.88,163.8,480.1,129.6,146.5,18.5,45.5,6.69,4.88,22.77,groundnut,none,65.4,1,1.57,Medium
31.52,69.55,1084.2,18.37,148.9,13.15,0.04,267.4,579.2,297.3,51.7,24.8,67.5,6.23,4.15,28.68,groundnut,none,76.4,0,1.29,Low
26.99,70.33,1055.9,19.95,120.4,13.38,2.15,143.8,676.2,175.5,55.3,51.8,28.5,6.73,10.78,13.06,groundnut,DAP,150.1,1,2.78,High
25.28,54.0,572.8,18.69,135.2,11.58,9.21,184.3,460.3,113.7,173.4,18.8,27.7,7.35,18.54,16.65,fallow,organic,112.7,0,2.26,Medium
25.68,64.02,745.6,21.27,136.9,18.92,5.23,87.0,626.1,100.1,162.9,31.9,54.1,6.58,8.76,16.21,fallow,none,42.9,0,2.03,Medium
30.04,62.87,858.1,18.65,148.5,15.24,3.82,222.7,520.1,293.3,146.9,40.4,88.1,5.95,10.74,16.52,wheat,DAP,145.4,0,1.95,Medium
25.82,53.06,939.4,18.63,128.0,19.42,3.53,209.2,519.5,109.4,142.5,32.6,80.3,6.51,4.25,15.81,groundnut,DAP,46.6,0,1.52,Medium
29.7,50.34,821.0,23.17,143.7,11.59,5.59,143.1,433.2,141.7,70.2,63.5,52.6,6.72,7.85,27.85,wheat,DAP,142.0,2,2.59,High
26.4,50.49,889.5,18.33,138.8,18.67,0.04,88.0,614.7,236.6,98.2,40.5,72.3,7.16,16.12,24.36,wheat,urea,143.6,0,2.7,High
30.44,72.12,570.1,20.74,127.3,23.05,3.77,265.8,649.1,273.6,112.9,47.6,63.7,6.93,19.06,24.69,groundnut,NPK,126.4,1,2.45,Medium
22.76,63.42,743.8,20.16,138.4,22.39,11.41,170.4,465.2,126.2,135.6,66.8,66.7,5.86,8.75,12.22,groundnut,DAP,36.2,0,1.51,Medium
26.81,64.72,504.1,18.07,148.2,24.63,1.68,195.1,505.8,258.1,72.2,63.9,92.6,7.17,7.57,24.4,wheat,organic,45.1,1,1.9,Medium
26.67,57.61,891.1,17.2,134.4,16.14,0.12,157.1,677.3,278.9,76.6,28.4,76.0,5.82,13.14,19.31,millet,DAP,160.8,2,2.32,Medium
24.64,66.23,598.7,18.83,115.5,10.42,0.03,157.0,745.3,235.1,81.5,31.6,81.2,7.33,4.92,12.43,wheat,NPK,114.5,2,2.43,Medium
31.44,53.82,742.4,18.55,124.0,12.37,8.56,119.1,417.7,198.3,123.4,44.1,69.7,6.67,12.55,12.21,fallow,NPK,152.1,2,2.72,High
31.05,54.91,799.2,18.88,131.5,21.84,6.82,179.0,573.4,205.8,100.9,38.2,45.0,6.92,7.84,24.92,cotton,none,117.4,0,1.69,Medium
26.44,74.53,899.8,22.5,142.3,15.4,11.94,259.4,570.8,145.7,92.2,39.9,58.3,7.0,19.12,20.69,cotton,NPK,73.3,1,2.85,High
22.97,50.82,957.9,20.27,151.9,20.08,3.98,277.4,605.3,263.2,115.8,39.6,60.5,7.21,6.39,14.32,millet,organic,120.1,1,2.5,High
24.07,77.48,929.1,23.79,129.4,19.77,1.84,233.0,541.9,265.7,124.6,43.6,38.9,6.43,7.04,14.15,rice,urea,48.6,3,2.58,High
24.71,60.15,840.7,18.42,125.0,19.53,6.52,276.0,454.2,171.1,96.5,69.2,49.8,7.47,5.43,20.08,cotton,none,102.1,2,1.9,Medium
26.84,77.96,817.3,17.98,119.0,8.49,2.24,205.2,541.7,239.4,159.4,30.7,26.8,7.17,9.79,22.53,rice,organic,59.8,0,2.12,Medium
25.38,51.91,1014.1,16.35,144.4,19.51,8.38,117.7,541.6,299.0,147.1,19.9,39.6,7.32,19.82,19.56,groundnut,NPK,45.0,2,2.39,Medium
29.74,59.38,1020.1,22.9,143.4,18.56,2.08,253.8,617.4,224.9,163.5,59.9,85.5,6.25,13.17,23.87,groundnut,organic,100.7,1,2.23,Medium
26.76,67.8,537.1,19.82,140.5,12.79,4.2,250.6,668.5,161.6,166.4,44.8,48.1,6.02,10.0,28.64,cotton,organic,90.3,1,2.2,Medium
30.7,78.13,662.1,18.37,147.4,8.37,6.45,171.3,728.4,164.3,157.9,49.9,50.6,6.84,14.27,28.53,wheat,DAP,149.2,1,3.31,High
31.96,52.7,1053.0,16.22,132.9,14.65,8.84,198.0,724.8,236.2,88.5,66.2,72.4,7.21,7.56,13.63,groundnut,urea,34.1,1,2.06,Medium
24.2,74.28,855.6,20.98,119.7,17.16,9.48,188.6,408.0,101.2,43.9,38.8,68.0,7.23,12.8,20.85,groundnut,NPK,144.1,1,2.03,Medium
28.12,68.39,580.8,18.39,128.3,20.68,4.2,201.1,431.5,245.1,48.9,30.6,41.6,6.29,8.39,16.68,cotton,none,34.0,0,1.49,Low
30.48,69.2,542.7,21.21,121.9,22.47,6.09,226.2,602.3,191.5,85.3,28.2,85.2,7.5,10.34,26.33,wheat,organic,157.2,0,2.26,Medium
31.45,79.77,556.7,16.9,152.5,23.81,6.83,223.3,531.0,193.4,45.3,22.9,55.5,6.86,7.28,14.47,millet,NPK,99.8,0,2.13,Medium
24.9,59.63,961.9,20.14,151.1,11.8,4.04,243.3,510.2,115.7,111.7,58.4,41.9,6.77,17.17,26.91,groundnut,organic,136.2,1,2.37,Medium
29.27,60.81,633.2,17.1,140.1,11.67,8.71,113.1,554.1,139.0,51.8,18.7,85.8,6.63,6.92,16.82,rice,NPK,81.0,1,1.87,Medium
22.15,66.08,645.8,21.23,152.6,15.77,1.22,189.5,697.0,133.0,82.3,37.7,76.5,6.85,6.29,15.38,rice,DAP,80.2,0,1.74,Medium
30.79,68.75,578.4,21.89,153.0,13.26,6.13,101.7,495.8,262.2,162.3,64.9,93.4,6.84,13.8,12.38,groundnut,none,144.0,2,2.42,Medium
22.64,59.35,859.8,22.41,151.4,9.89,5.24,218.1,682.9,228.1,75.4,18.8,95.8,6.1,6.84,14.25,groundnut,urea,44.0,2,1.63,Medium
29.33,71.19,808.3,22.35,126.9,24.44,2.74,247.5,502.0,95.1,96.2,45.0,56.4,6.09,5.55,20.22,rice,organic,112.5,0,2.0,Medium
31.95,52.46,668.9,23.02,116.2,19.67,2.87,214.7,447.9,184.4,162.2,16.8,38.4,6.02,14.18,24.01,wheat,organic,89.1,2,2.36,Medium
27.01,55.84,894.9,22.89,135.7,20.42,4.4,202.5,513.5,170.5,143.0,44.1,69.7,5.82,9.32,17.48,rice,NPK,81.9,2,2.84,High
24.09,50.4,966.7,22.48,140.8,21.26,10.29,140.3,680.2,114.1,166.4,59.3,59.9,7.47,19.68,24.25,cotton,none,165.2,2,2.65,High
27.95,72.49,1087.8,18.0,133.7,9.77,1.53,258.3,502.9,280.2,162.6,58.7,72.8,6.81,17.3,29.12,fallow,NPK,63.4,1,2.92,High
28.24,78.44,787.2,23.0,154.1,23.06,7.85,163.0,525.9,169.2,62.5,25.5,94.2,7.48,14.65,24.41,wheat,urea,174.7,2,3.2,High
28.68,73.06,747.8,19.89,142.8,19.08,5.24,270.7,485.0,215.3,112.7,33.9,38.5,6.31,10.09,16.62,rice,none,74.8,2,1.74,Medium
23.73,55.19,675.3,17.08,138.6,11.6,7.82,273.9,540.2,172.7,176.2,20.9,51.6,6.11,4.2,28.07,fallow,none,128.8,1,1.48,Low
30.99,58.52,970.8,22.48,146.0,15.8,3.34,129.4,582.1,81.4,54.1,67.1,26.2,6.6,11.06,26.91,cotton,none,69.1,0,2.06,Medium
28.21,70.14,1083.3,22.48,136.2,13.34,9.98,225.3,630.8,272.1,73.7,24.4,63.0,7.07,19.94,24.33,millet,none,125.4,1,3.05,High
22.44,59.28,860.3,19.51,149.9,23.89,1.25,102.3,606.8,190.9,109.0,40.3,92.7,6.91,17.32,26.21,millet,NPK,122.0,1,2.97,High
28.84,62.2,885.4,21.71,133.6,16.34,9.51,261.0,488.1,204.6,40.2,48.0,62.9,6.63,17.85,17.79,groundnut,organic,42.9,2,2.54,High
23.96,57.67,913.5,16.86,119.2,23.52,1.58,106.3,581.1,268.7,89.2,25.7,97.8,6.91,14.99,19.2,rice,none,141.6,0,2.17,Medium
22.27,66.03,754.0,16.97,122.9,13.28,2.32,105.6,418.5,262.7,74.5,62.2,40.0,5.84,7.54,20.54,groundnut,organic,43.8,3,1.47,Low
27.51,76.08,632.2,19.19,132.9,23.2,1.42,246.9,553.1,120.4,94.9,30.5,45.0,6.19,6.72,19.24,fallow,urea,171.3,2,2.45,Medium
30.13,57.19,653.7,17.89,132.6,20.56,9.96,118.4,455.0,237.0,83.4,20.9,60.7,5.84,10.01,22.92,rice,urea,81.5,0,1.72,Medium
30.6,65.89,870.3,22.92,152.1,23.73,8.94,173.5,455.9,115.7,174.6,23.5,92.9,6.93,7.61,15.82,fallow,DAP,73.7,2,2.99,High
23.04,69.95,882.6,22.92,132.3,11.96,0.72,120.6,692.7,269.4,125.4,20.7,51.2,6.47,19.26,26.02,fallow,NPK,51.7,2,3.07,High
28.63,50.2,777.1,17.12,118.3,13.57,10.89,206.9,715.7,265.5,120.4,38.9,26.4,6.48,9.9,26.87,rice,NPK,62.2,1,2.43,Medium
29.1,57.59,526.0,18.49,134.2,23.37,11.49,220.6,706.8,157.7,86.6,36.0,41.1,6.88,4.39,18.85,fallow,urea,145.7,0,2.62,High
24.95,67.02,1026.3,19.6,143.5,8.22,11.38,163.6,657.6,247.1,148.0,34.1,57.2,7.46,14.32,23.53,groundnut,organic,94.9,3,2.74,High
31.71,74.76,646.6,16.99,124.2,10.12,2.15,226.8,647.1,142.2,176.7,65.0,57.7,6.8,17.19,26.83,wheat,organic,76.2,0,2.63,High
24.79,56.84,848.6,16.96,149.9,8.78,7.85,101.4,534.2,264.9,121.9,36.2,66.1,7.27,17.57,29.93,fallow,organic,169.3,1,2.48,Medium
22.7,76.97,943.2,19.8,115.3,21.51,1.68,251.5,620.1,219.9,112.5,38.0,86.8,6.54,18.78,24.88,groundnut,none,116.9,3,2.16,Medium
27.19,74.74,610.6,20.86,143.2,24.55,4.36,226.1,742.9,88.2,90.2,29.6,49.9,7.46,11.9,23.46,wheat,NPK,134.3,0,2.88,High
28.94,61.82,784.0,17.35,125.0,20.22,11.69,111.1,628.8,164.5,126.9,20.8,83.9,6.54,7.15,20.44,rice,organic,70.3,1,2.13,Medium
24.45,74.4,500.8,17.23,144.2,23.66,7.74,121.6,738.1,276.4,124.2,68.5,59.6,6.9,19.47,19.39,groundnut,NPK,171.5,0,2.37,Medium
25.39,75.48,528.5,21.6,139.3,23.69,8.77,152.1,485.1,184.5,106.9,55.8,40.1,7.4,7.61,22.67,rice,urea,57.1,2,2.08,Medium
27.64,58.45,650.3,23.33,151.1,19.83,11.71,210.5,668.0,217.1,113.7,60.8,52.4,6.54,13.06,29.74,groundnut,DAP,100.3,2,2.4,Medium
30.87,53.45,895.2,16.01,118.5,18.39,2.07,220.5,589.1,236.3,94.3,41.0,73.0,6.33,15.08,18.75,millet,none,159.3,3,2.29,Medium
29.47,53.03,1032.0,22.12,134.6,14.16,6.92,267.1,679.8,202.6,124.6,39.7,77.0,6.84,4.21,19.74,rice,NPK,39.0,0,2.43,Medium
24.1,76.42,754.7,16.09,139.3,16.33,0.8,147.5,527.4,166.4,136.9,18.3,60.5,6.0,6.34,21.76,groundnut,urea,122.2,0,1.72,Medium
24.52,64.83,515.0,23.53,149.6,16.76,5.45,161.1,434.8,268.4,166.4,31.2,33.2,5.88,17.87,14.78,rice,NPK,87.7,1,2.69,High
27.24,70.14,675.6,18.78,115.6,24.12,10.5,220.5,601.5,267.1,96.0,43.3,46.4,6.32,17.11,28.37,groundnut,organic,107.1,1,1.87,Medium
29.69,61.7,1074.2,22.16,146.8,8.47,0.24,152.8,639.5,183.7,82.3,29.7,95.0,6.67,4.74,27.84,wheat,organic,152.6,3,3.07,High
28.19,73.41,566.7,20.18,134.1,23.15,6.22,216.3,427.3,168.3,168.1,60.6,75.2,7.49,16.33,23.08,wheat,NPK,156.0,2,3.06,High
27.01,74.73,953.4,18.95,150.8,10.64,10.11,191.5,680.9,128.2,86.1,22.6,65.0,6.36,15.2,19.2,wheat,urea,58.2,1,2.64,High
27.97,76.78,948.4,19.09,118.9,20.04,3.74,108.9,521.8,228.3,168.1,59.8,71.0,6.35,11.02,16.15,fallow,none,41.8,1,2.71,High
29.56,69.25,854.0,21.48,124.1,17.48,11.07,162.6,502.8,292.0,127.4,45.1,89.8,6.73,16.31,15.72,rice,NPK,73.4,1,2.78,High
27.37,76.76,1058.5,23.06,134.7,8.51,7.76,87.4,705.6,138.8,152.0,64.1,98.5,7.24,17.85,29.66,wheat,DAP,71.6,2,3.06,High
30.98,76.01,885.3,22.47,142.5,9.51,0.66,240.5,452.9,189.3,156.4,55.0,45.1,7.47,17.52,20.51,groundnut,urea,171.5,1,3.0,High
31.47,58.15,1079.9,18.76,120.2,11.06,7.85,267.9,438.0,168.5,81.2,62.0,92.4,7.49,18.01,17.15,wheat,urea,69.9,1,2.23,Medium
31.15,67.66,995.7,22.1,139.3,13.99,4.64,256.0,582.7,224.3,101.1,23.0,45.2,7.37,18.7,21.19,wheat,none,157.4,3,2.88,High
29.55,57.86,976.4,17.36,132.4,8.45,1.81,160.8,464.2,119.9,73.7,35.8,30.6,6.63,6.42,25.07,groundnut,organic,54.0,2,1.58,Medium
24.46,69.13,1070.6,16.01,128.9,14.46,11.13,118.7,602.4,202.2,158.7,40.1,73.2,7.32,19.24,17.7,cotton,organic,157.5,0,3.32,High
25.85,76.91,870.2,21.51,143.6,8.8,11.73,159.2,622.1,277.2,162.0,41.2,84.6,6.14,13.58,20.37,groundnut,urea,133.7,0,2.51,High
24.8,64.49,693.4,16.67,137.6,20.85,9.27,133.2,646.5,99.5,111.3,22.9,77.7,7.24,18.82,24.03,wheat,organic,169.7,1,2.77,High
28.58,74.74,562.2,19.23,118.6,22.03,10.16,269.7,666.8,150.1,127.7,50.9,50.8,6.85,19.13,27.31,groundnut,organic,115.5,0,2.03,Medium
25.24,50.51,916.6,22.55,130.5,17.44,11.89,203.5,586.5,95.8,142.1,69.4,28.1,5.83,14.59,21.59,wheat,NPK,155.9,1,3.11,High
29.54,76.01,814.0,19.08,116.5,10.94,0.34,178.9,652.7,200.5,165.0,21.9,42.0,6.38,5.75,18.98,wheat,organic,176.0,0,2.7,High
23.14,78.33,731.3,16.42,130.1,19.78,1.36,189.9,582.8,272.4,56.5,44.3,52.2,6.44,9.43,15.52,fallow,NPK,137.9,1,1.91,Medium
29.75,59.4,1069.8,16.14,152.0,10.1,11.18,109.0,643.0,201.6,73.1,60.8,99.9,7.06,11.68,22.96,rice,NPK,176.5,0,2.69,High
27.86,71.29,1047.5,23.26,140.2,24.26,7.05,262.7,515.2,266.8,150.3,51.3,67.1,6.51,6.22,18.0,rice,DAP,36.8,1,2.46,Medium
30.35,74.58,726.8,22.56,143.5,10.75,5.07,101.5,400.5,114.0,74.0,55.6,68.8,7.2,9.87,19.34,rice,urea,39.2,1,2.01,Medium
26.31,53.73,1067.3,21.23,126.7,19.36,1.85,151.7,413.5,87.5,160.0,16.7,41.2,7.44,16.87,20.59,rice,DAP,179.8,0,3.02,High
28.25,62.43,759.2,16.07,142.3,20.65,0.42,156.8,692.0,254.4,78.4,45.6,86.3,5.82,7.11,13.5,fallow,DAP,110.5,3,2.04,Medium
27.54,56.2,623.7,22.11,153.4,17.56,9.18,241.3,668.0,118.0,113.1,30.5,25.4,7.46,19.94,17.81,wheat,NPK,54.9,0,2.11,Medium
31.76,72.4,872.4,19.46,144.6,8.96,0.33,134.9,557.1,254.0,149.6,65.0,74.1,6.34,4.25,27.03,fallow,DAP,122.8,0,2.58,High
29.55,62.18,556.5,16.66,149.3,22.45,5.24,184.5,739.6,240.5,58.4,35.5,53.8,6.23,12.68,25.08,fallow,organic,78.4,3,2.46,Medium
27.45,50.0,591.6,22.04,120.9,21.51,0.65,242.1,614.2,296.2,63.5,29.4,73.4,7.19,4.81,18.04,fallow,organic,71.5,1,2.36,Medium
23.74,57.88,988.6,21.55,134.8,19.97,8.94,269.1,714.5,93.4,76.1,68.2,44.6,6.95,14.55,16.86,wheat,NPK,44.4,0,2.56,High
31.04,56.1,991.5,17.7,123.0,10.89,6.37,153.3,634.7,197.4,48.1,35.2,90.5,6.31,8.77,29.45,rice,NPK,49.8,0,2.15,Medium
24.06,52.24,644.4,18.6,138.5,10.25,3.03,162.5,449.5,239.4,67.8,34.0,65.2,6.61,13.53,15.74,fallow,NPK,154.0,0,1.81,Medium
28.5,65.92,948.1,23.69,140.1,18.59,2.94,90.5,585.5,124.7,62.8,28.4,46.9,6.99,14.88,18.81,wheat,organic,92.3,3,3.02,High
31.36,60.11,1084.1,16.93,117.4,10.42,7.03,137.4,412.6,188.2,68.2,65.6,63.3,6.47,11.39,26.09,rice,NPK,127.5,1,2.47,Medium
24.24,56.57,1074.7,22.53,154.0,21.43,1.47,199.2,718.4,110.7,136.1,18.0,84.8,7.16,16.44,23.97,millet,DAP,111.2,3,3.38,High
24.26,78.1,766.7,21.21,145.1,13.78,7.62,152.9,631.1,125.3,44.7,30.9,91.3,6.84,14.22,29.6,groundnut,organic,47.6,2,2.06,Medium
30.52,59.71,1018.3,17.8,141.1,10.4,11.26,93.0,713.5,93.2,163.9,55.0,88.3,7.44,13.75,25.5,cotton,DAP,42.2,1,2.64,High
30.28,53.83,834.3,20.55,128.1,12.91,5.55,86.5,440.0,104.3,65.4,53.4,89.4,6.0,4.47,25.51,wheat,none,64.6,1,2.34,Medium
25.52,65.7,838.9,20.61,129.7,11.74,8.44,89.5,521.8,159.4,138.9,34.5,89.4,6.11,12.72,24.76,cotton,urea,98.0,1,2.73,High
24.65,76.77,643.6,16.38,117.7,14.37,3.33,132.5,697.6,131.5,88.7,23.3,38.7,6.99,13.53,19.36,fallow,urea,45.0,0,1.75,Medium
23.27,73.34,730.5,21.51,120.0,18.93,6.32,193.4,726.8,203.4,110.7,47.7,73.2,6.38,5.26,25.65,fallow,DAP,117.8,1,2.62,High
31.88,54.45,628.9,16.41,129.9,20.05,6.29,168.7,436.2,148.5,134.6,31.6,44.0,7.4,12.49,18.4,millet,NPK,89.5,3,2.46,Medium
30.35,58.97,945.5,20.49,145.8,22.43,4.66,170.1,401.2,139.6,121.2,64.7,59.6,7.24,11.33,29.0,groundnut,none,177.5,1,2.36,Medium
30.99,57.12,884.4,16.35,144.4,17.89,2.35,229.8,474.5,160.4,81.1,17.3,95.1,6.56,15.36,27.17,cotton,urea,107.2,1,2.4,Medium
27.14,77.83,982.7,22.3,122.6,17.56,7.65,124.6,650.2,128.4,54.0,39.8,77.8,7.5,17.6,22.08,wheat,DAP,42.9,1,2.68,High
23.14,58.38,871.9,23.74,126.3,11.09,11.44,265.8,515.6,103.2,143.2,61.2,55.1,7.38,13.48,28.47,rice,organic,98.0,2,2.99,High
22.53,55.08,666.3,16.54,117.4,9.47,5.42,85.0,557.0,257.4,119.2,36.1,36.9,6.17,14.68,19.65,rice,urea,62.6,1,1.84,Medium
25.31,63.65,1071.5,23.03,143.8,24.0,1.37,249.6,706.0,90.7,78.2,45.9,77.0,7.09,9.65,28.41,millet,NPK,60.4,3,3.05,High
31.2,68.35,890.4,22.27,152.2,13.07,4.25,215.4,533.6,227.4,127.8,44.1,71.4,6.44,7.1,13.97,groundnut,organic,79.9,0,2.13,Medium
31.48,54.76,785.8,19.28,132.3,13.21,8.22,111.5,435.5,262.4,155.9,53.1,73.6,6.16,17.27,24.95,cotton,organic,68.8,1,2.3,Medium
30.41,50.74,966.5,17.38,125.6,24.67,5.92,109.0,715.5,190.2,109.5,32.0,54.3,6.09,14.55,26.3,wheat,NPK,45.0,0,2.48,Medium
23.59,52.84,652.8,21.94,124.3,8.18,3.68,89.7,531.0,196.3,115.5,67.4,28.3,7.1,7.84,28.03,groundnut,organic,154.8,1,1.93,Medium
26.2,69.53,986.5,21.88,146.3,23.72,10.27,154.2,749.7,146.0,145.5,50.3,86.3,6.95,18.49,29.52,millet,organic,140.2,0,3.21,High
24.46,54.9,703.0,21.31,141.1,10.25,7.39,182.9,442.2,103.3,144.1,60.5,83.1,7.17,9.57,24.23,rice,urea,171.6,0,2.38,Medium
24.05,57.77,544.8,18.5,154.5,16.87,10.62,199.1,576.3,96.2,49.3,29.1,69.2,5.88,9.67,26.72,wheat,DAP,122.4,1,2.12,Medium
28.85,70.27,969.7,19.64,153.1,9.25,11.68,160.3,599.8,101.8,40.5,55.2,44.9,6.44,9.48,15.89,fallow,NPK,31.7,2,2.26,Medium
26.86,76.14,614.6,16.1,117.9,8.49,7.29,100.2,652.6,134.9,123.8,34.4,51.8,6.87,5.74,15.39,millet,NPK,65.6,1,2.03,Medium
25.25,78.58,886.6,18.7,122.2,17.68,2.34,151.0,634.4,159.5,160.3,17.9,68.0,7.0,8.75,28.79,fallow,urea,33.0,0,2.52,High
23.0,61.51,661.9,19.9,120.8,16.31,6.95,193.7,438.5,177.0,155.7,60.3,95.1,6.51,11.86,14.75,groundnut,organic,60.9,0,1.58,Medium
27.45,56.79,911.3,18.06,135.2,12.22,1.41,250.2,502.5,115.7,178.1,35.8,76.9,6.81,14.43,29.65,groundnut,organic,149.4,0,2.21,Medium
25.47,72.17,575.7,20.51,131.1,17.67,9.42,163.3,564.9,188.6,46.9,24.6,44.8,6.0,12.73,21.13,wheat,urea,43.3,1,1.51,Medium
25.91,71.37,874.3,18.14,146.6,21.49,1.18,128.0,461.8,126.5,69.7,23.9,34.2,6.12,14.67,20.04,wheat,organic,38.1,1,1.63,Medium
25.11,79.23,615.2,21.18,122.9,19.5,5.75,249.3,672.0,241.7,69.4,41.5,85.8,6.16,15.12,25.34,rice,urea,100.2,0,2.12,Medium
25.87,52.94,802.0,20.63,119.0,12.54,8.62,170.0,608.7,139.7,93.6,54.1,67.2,6.7,19.56,13.01,groundnut,NPK,119.0,3,2.33,Medium
27.56,76.34,1023.6,22.91,140.2,18.42,11.08,262.1,621.1,110.1,131.4,48.8,46.9,6.51,13.15,21.26,groundnut,organic,133.8,2,2.47,Medium
22.14,55.27,785.3,17.55,122.1,12.26,10.75,164.4,508.3,262.3,147.8,23.2,46.5,6.68,4.36,27.2,rice,none,120.2,1,2.04,Medium
30.48,72.42,963.2,22.07,147.4,17.19,0.82,103.7,529.7,244.3,87.2,53.1,92.4,6.15,14.68,19.29,groundnut,NPK,69.5,1,2.76,High
31.22,79.86,587.9,22.99,125.6,15.3,11.86,199.8,702.2,126.9,82.9,45.8,97.5,6.9,9.97,21.16,millet,none,55.1,1,2.41,Medium
27.51,56.95,894.3,16.34,130.6,16.39,5.37,238.0,509.9,255.0,64.7,40.5,46.5,6.12,13.17,12.09,groundnut,none,163.0,3,1.98,Medium
24.68,72.27,591.2,19.34,128.8,17.13,2.52,228.2,648.1,136.9,67.5,43.2,65.7,7.32,10.8,19.36,millet,NPK,82.1,0,2.09,Medium
31.9,73.22,961.1,18.78,152.9,13.01,11.73,267.7,604.1,214.6,110.5,44.7,32.0,6.09,18.56,23.34,rice,DAP,168.4,2,2.75,High
25.83,58.43,928.4,16.18,125.4,15.85,10.39,100.7,743.6,241.7,109.4,53.4,66.3,7.5,6.9,24.83,fallow,organic,159.1,1,2.74,High
28.94,77.64,741.4,22.18,131.8,22.72,7.69,270.0,448.5,272.9,111.3,56.8,69.1,5.91,11.68,26.62,fallow,urea,66.2,0,2.31,Medium
28.9,52.09,782.0,23.03,131.4,22.93,7.34,123.6,482.1,81.2,133.8,24.3,32.4,6.3,14.82,18.35,wheat,NPK,122.6,1,2.91,High
26.34,56.87,601.0,22.13,149.0,10.23,4.85,179.1,726.6,297.7,126.1,66.5,96.4,6.67,6.19,27.03,wheat,organic,152.0,0,2.62,High
23.99,58.84,881.3,21.8,147.7,19.43,0.31,256.1,471.9,116.8,84.9,51.8,80.9,6.27,5.4,23.28,groundnut,NPK,137.7,1,1.83,Medium
31.67,52.7,1047.6,18.83,149.1,17.56,7.0,146.4,585.5,237.7,52.3,20.7,35.1,6.33,10.93,19.21,groundnut,none,113.8,1,2.4,Medium
22.64,57.36,836.3,17.96,140.0,19.65,5.67,144.2,464.8,261.8,74.2,52.2,91.8,6.12,6.29,20.78,wheat,NPK,131.6,1,2.04,Medium
